statistics_code,statistics_label,time_code,time_label,time,1_variable_code,1_variable_label,1_variable_attribute_code,1_variable_attribute_label,2_variable_code,2_variable_label,2_variable_attribute_code,2_variable_attribute_label,value,value_unit,value_variable_code,value_variable_label,value_q
81000,National accounts of the Federation,JAHR,Year,1997,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,194.382,EUR bn,ETG005
81000,National accounts of the Federation,JAHR,Year,1997,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,1536.6,h,STD007
81000,National accounts of the Federation,JAHR,Year,1997,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,13651.3633,mn h,STD002
81000,National accounts of the Federation,JAHR,Year,1997,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,10736.7266,mn h,STD003
81000,National accounts of the Federation,JAHR,Year,1997,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,8884,1000,ERW063
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1499.5,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,333.904,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,9360,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,408.882,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1550.2,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,15728.8018,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,14035.1342,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,10146,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1413.3,h,STD008,Hours worked per employee (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,501.115,EUR bn,VST020,Gross wages and salaries (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,10062,1000,ERW061,Employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,605.663,EUR bn,ETG005,Compensation of employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1449.8,h,STD007,Hours worked per person in empl. (dom. concept),p
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,15568.0854,mn h,STD002,Hours worked by persons in empl.(domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,14220.3388,mn h,STD003,Hours worked by employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,10738,1000,ERW063,Persons in employment (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1236,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,9.239,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,391,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,11.144,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1364.6,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,622.2418,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,483.2665,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,456,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1454.5,h,STD008,Hours worked per employee (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,347.168,EUR bn,VST020,Gross wages and salaries (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,7788,1000,ERW061,Employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,416.784,EUR bn,ETG005,Compensation of employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1476.3,h,STD007,Hours worked per person in empl. (dom. concept)
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,11905.2554,mn h,STD002,Hours worked by persons in empl.(domestic concept)
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,11327.4311,mn h,STD003,Hours worked by employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2014,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,8064,1000,ERW063,Persons in employment (domestic concept)
81000,National accounts of the Federation,JAHR,Year,1996,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-04,Service activities,1391.5,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1996,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-04,Service activities,520.526,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1996,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-04,Service activities,22772,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1996,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-04,Service activities,639.479,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1996,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-04,Service activities,1480.4,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,1996,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-04,Service activities,37669.8709,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1996,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-04,Service activities,31687.3277,mn h,STD003,Hours worked by employees (domestic concept),e
